age,gender,marital_status,education,employment_status,years_employed,annual_income,monthly_income,credit_score,credit_history_length,num_credit_accounts,existing_debt,monthly_debt_payments,debt_to_income_ratio,loan_amount,loan_term_months,loan_purpose,owns_property,property_value,has_bank_account,years_with_bank,previous_loans,previous_loan_defaults,state,area_type,has_coapplicant,coapplicant_income,total_household_income,loan_approved,application_date
31,Female,Single,Advanced,Self-employed,0.9,89128.92,7427.41,777.0,1.6,2,15950.67,478.51995946096974,0.064,17749.4,96,Debt Consolidation,False,0.0,True,1.5,1,0,Other,Suburban,False,0.0,89128.91823488814,1,2024-02-15 12:07:44.875501
54,Male,Divorced,High School,Employed,2.4,56029.9,4669.16,686.0,1.0,5,17513.29,525.3987538225803,0.113,34557.07,36,Auto,False,0.0,True,22.1,1,0,OH,Rural,False,0.0,56029.900921950444,1,2025-08-09 12:07:44.875501
44,Male,Single,Advanced,Employed,0.6,59063.87,4921.99,541.0,3.9,3,1582.58,47.47746655359074,0.01,34145.52,24,Auto,True,119861.15,True,16.5,0,0,Other,Suburban,False,0.0,59063.86551729953,1,2024-07-14 12:07:44.875501
45,Female,Divorced,Advanced,Retired,1.1,42666.59,3555.55,592.0,4.0,4,16764.1,502.9229716911205,0.141,1000.0,60,Auto,False,0.0,True,2.5,0,0,CA,Urban,False,0.0,42666.5947830891,1,2025-08-28 12:07:44.875501
18,Male,Married,Bachelor's,Employed,7.2,62657.76,5221.48,674.0,13.1,3,25945.44,778.3633235902983,0.149,19743.9,72,Education,True,210294.07,True,16.0,0,0,NY,Urban,True,33791.65401860797,96449.4114599748,1,2025-08-20 12:07:44.875501
21,Female,Single,High School,Employed,7.3,32177.32,2681.44,537.0,5.1,3,3275.47,98.26403965012462,0.037,29191.67,72,Home Improvement,True,84569.83,True,2.4,1,0,Other,Suburban,True,41101.310207246184,73278.63143378394,1,2025-05-16 12:07:44.875501
18,Female,Single,Some College,Self-employed,8.5,56007.76,4667.31,524.0,0.5,6,58201.6,1746.048047936006,0.374,41620.8,60,Home Improvement,False,0.0,True,2.9,1,0,Other,Urban,False,0.0,56007.75908931197,1,2023-10-18 12:07:44.875501
25,Male,Single,High School,Employed,9.2,20030.78,1669.23,530.0,20.3,0,38236.57,1147.09708152071,0.687,23723.02,36,Business,True,162344.55,True,16.8,2,0,TX,Rural,False,0.0,20030.784758562924,1,2024-04-14 12:07:44.875501
46,Female,Married,Bachelor's,Self-employed,2.7,57916.71,4826.39,701.0,3.7,4,40472.7,1214.181021791667,0.252,27235.63,48,Auto,False,0.0,True,10.8,0,0,Other,Suburban,True,28943.908659346842,86860.62106240573,1,2024-08-07 12:07:44.875501
41,Male,Married,Advanced,Employed,10.1,76179.33,6348.28,613.0,8.8,4,19225.51,576.7651952296346,0.091,23989.49,36,Education,True,217984.46,True,4.1,2,0,Other,Urban,False,0.0,76179.3299858918,1,2024-02-05 12:07:44.875501
32,Male,Married,Bachelor's,Employed,3.7,68456.73,5704.73,768.0,8.8,0,10158.71,304.76123961921115,0.053,28979.26,96,Other,False,0.0,True,0.8,2,0,Other,Rural,False,0.0,68456.72917816897,1,2023-12-09 12:07:44.875501
34,Female,Single,Bachelor's,Employed,3.2,45976.43,3831.37,560.0,0.5,1,25572.71,767.181157593848,0.2,4468.15,36,Medical,True,224953.25,True,4.4,0,0,Other,Urban,False,0.0,45976.43109771368,1,2025-09-04 12:07:44.875501
26,Male,Married,Bachelor's,Retired,6.3,46058.24,3838.19,404.0,0.0,1,6384.25,191.52748056855404,0.05,15918.23,12,Debt Consolidation,False,0.0,True,13.0,0,0,Other,Suburban,True,31871.494231365617,77929.7299935648,0,2024-05-18 12:07:44.875501
37,Male,Divorced,Bachelor's,Self-employed,1.2,61453.72,5121.14,636.0,0.7,3,3680.18,110.40525963498922,0.022,1000.0,72,Auto,True,247836.05,True,6.3,2,0,NY,Urban,False,0.0,61453.71558070038,1,2024-09-05 12:07:44.875501
44,Male,Married,Advanced,Self-employed,7.8,25634.11,2136.18,814.0,25.1,2,19322.66,579.6797010534148,0.271,18370.68,72,Debt Consolidation,True,191899.53,True,0.3,1,0,Other,Rural,False,0.0,25634.105885133617,1,2024-10-16 12:07:44.875501
18,Female,Divorced,Some College,Employed,2.8,66838.81,5569.9,653.0,12.6,3,16282.2,488.46600401736026,0.088,32435.09,24,Home Improvement,True,278600.19,True,3.7,1,0,Other,Urban,False,0.0,66838.80945615296,1,2025-02-13 12:07:44.875501
38,Female,Single,Advanced,Employed,0.7,80785.31,6732.11,512.0,1.1,0,4071.28,122.13841111356288,0.018,13119.65,72,Education,True,238261.36,True,8.4,2,0,CA,Suburban,False,0.0,80785.30990009161,1,2023-10-27 12:07:44.875501
46,Female,Divorced,Bachelor's,Employed,0.6,60097.15,5008.1,487.0,7.6,4,18897.06,566.9116931330393,0.113,21227.1,12,Business,False,0.0,True,14.9,1,0,NY,Rural,True,64692.70872819348,124789.86278920899,0,2025-07-31 12:07:44.875501
30,Female,Single,Some College,Self-employed,0.9,43957.71,3663.14,769.0,7.6,8,19767.25,593.0175352302433,0.162,30860.56,72,Auto,True,177436.66,True,26.4,1,0,IL,Urban,True,51337.293799173734,95295.00255159133,1,2024-07-09 12:07:44.875501
43,Male,Single,Some College,Employed,11.1,52080.24,4340.02,569.0,0.0,7,51298.53,1538.9560239968855,0.355,65837.98,96,Debt Consolidation,False,0.0,False,0.0,2,0,NY,Suburban,False,0.0,52080.237288475946,1,2024-05-30 12:07:44.875501
68,Female,Divorced,Some College,Employed,23.5,74142.29,6178.52,804.0,4.5,3,35595.76,1067.872746371941,0.173,23775.68,60,Business,True,108524.22,True,14.4,1,0,NC,Urban,False,0.0,74142.29242795735,1,2024-03-03 12:07:44.875501
33,Female,Divorced,Bachelor's,Employed,2.2,59435.92,4952.99,715.0,10.0,4,6133.63,184.00895724703688,0.037,35788.12,72,Medical,True,98889.03,True,1.7,1,0,Other,Urban,False,0.0,59435.92462148322,1,2023-10-08 12:07:44.875501
39,Male,Married,Some College,Employed,1.7,18539.4,1544.95,573.0,1.7,2,42584.38,1277.531366604991,0.827,22197.36,48,Debt Consolidation,False,0.0,True,13.8,1,0,GA,Rural,False,0.0,18539.395437403335,1,2024-10-25 12:07:44.875501
26,Male,Single,Advanced,Employed,1.2,0.0,0.0,766.0,15.2,3,86855.63,2605.6687635560866,0.0,30339.51,12,Business,True,50000.0,True,18.3,2,0,CA,Urban,False,0.0,0.0,1,2024-12-13 12:07:44.875501
37,Female,Single,Bachelor's,Employed,8.7,63460.31,5288.36,557.0,8.6,2,31524.12,945.7236045108732,0.179,24574.37,24,Other,True,104693.66,True,7.0,2,0,Other,Urban,True,37857.45326187222,101317.76359591671,1,2025-03-29 12:07:44.875501
40,Female,Married,Advanced,Employed,1.2,39366.25,3280.52,505.0,0.1,2,38661.95,1159.8584539562908,0.354,18669.87,24,Auto,True,264297.55,True,4.7,1,0,TX,Rural,False,0.0,39366.24792723719,1,2025-03-23 12:07:44.875501
37,Female,Divorced,High School,Self-employed,12.9,46085.52,3840.46,563.0,15.4,8,7745.8,232.3739986561763,0.061,21962.23,24,Auto,True,69833.58,True,11.7,2,0,OH,Urban,False,0.0,46085.51582600056,1,2024-05-19 12:07:44.875501
22,Female,Single,Some College,Employed,5.5,30436.6,2536.38,726.0,0.2,3,120405.15,3612.1544866421164,1.424,43706.67,60,Business,True,258917.29,True,6.7,1,0,CA,Suburban,False,0.0,30436.602785758812,1,2023-12-12 12:07:44.875501
37,Male,Divorced,High School,Employed,11.4,25905.46,2158.79,763.0,17.5,0,4851.59,145.54775806173075,0.067,29337.19,12,Auto,True,298146.06,True,12.3,1,0,OH,Urban,True,44685.323685867515,70590.77993872194,1,2024-12-23 12:07:44.875501
52,Female,Single,Some College,Employed,4.0,31225.07,2602.09,610.0,3.2,5,34743.51,1042.3054412089275,0.401,7045.32,24,Business,True,307689.68,True,4.2,1,0,IL,Suburban,False,0.0,31225.065600847192,1,2023-12-20 12:07:44.875501
40,Male,Divorced,Advanced,Retired,5.9,18981.3,1581.77,463.0,9.6,2,12572.23,377.1670211622521,0.238,18636.43,84,Home Improvement,False,0.0,False,0.0,0,0,NY,Rural,False,0.0,18981.296256867714,0,2024-01-28 12:07:44.875501
46,Male,Divorced,High School,Employed,4.8,52419.78,4368.31,494.0,12.4,2,11035.17,331.05521045965935,0.076,11621.46,60,Auto,False,0.0,True,17.5,1,0,Other,Urban,True,48223.8279605101,100643.60377623547,0,2024-01-09 12:07:44.875501
32,Female,Single,Bachelor's,Employed,8.9,67620.16,5635.01,543.0,2.6,3,8392.39,251.77159489974093,0.045,38911.38,48,Debt Consolidation,False,0.0,True,24.2,0,0,Other,Suburban,False,0.0,67620.16344900487,1,2023-09-19 12:07:44.875501
43,Male,Single,High School,Employed,9.0,20672.18,1722.68,520.0,3.5,9,14542.86,436.2859288667861,0.253,13609.04,96,Auto,True,301208.8,True,25.2,2,0,Other,Suburban,False,0.0,20672.17883502123,1,2023-11-09 12:07:44.875501
38,Female,Divorced,Bachelor's,Employed,4.5,31421.84,2618.49,676.0,5.7,2,39120.53,1173.6159162703316,0.448,37927.43,36,Auto,True,50728.02,True,21.8,1,0,GA,Suburban,True,29531.400483901765,60953.23650382758,1,2024-04-21 12:07:44.875501
23,Male,Married,Advanced,Retired,5.0,29942.87,2495.24,843.0,7.0,3,70743.83,2122.3148987552954,0.851,39648.72,48,Debt Consolidation,True,265867.76,True,4.8,0,0,MI,Suburban,False,0.0,29942.867806481474,1,2024-01-18 12:07:44.875501
38,Male,Married,Bachelor's,Self-employed,12.7,93786.06,7815.51,729.0,2.8,5,13456.56,403.696747892236,0.052,27164.69,96,Auto,False,0.0,True,6.9,4,0,Other,Suburban,False,0.0,93786.06244749778,1,2024-03-27 12:07:44.875501
23,Male,Married,Bachelor's,Employed,13.3,77817.11,6484.76,537.0,39.0,1,26365.24,790.9572627707058,0.122,33166.43,96,Auto,True,192386.35,True,14.9,1,0,GA,Suburban,False,0.0,77817.10991811077,1,2024-10-21 12:07:44.875501
27,Male,Single,Some College,Employed,5.5,26947.64,2245.64,580.0,10.7,3,38805.67,1164.1701315597484,0.518,17478.12,12,Auto,True,150163.52,True,0.2,1,0,CA,Suburban,False,0.0,26947.640865955833,1,2024-09-22 12:07:44.875501
37,Male,Divorced,Advanced,Employed,0.0,90722.1,7560.17,600.0,2.6,3,2626.69,78.80055951825302,0.01,37737.29,48,Debt Consolidation,True,164553.55,False,0.0,2,0,Other,Urban,False,0.0,90722.09722940584,1,2025-08-09 12:07:44.875501
38,Male,Single,Bachelor's,Employed,0.6,15922.07,1326.84,688.0,8.2,3,80814.02,2424.420527127564,1.827,6403.59,84,Other,True,307319.49,True,1.3,1,0,TX,Suburban,True,44016.23295395829,59938.300998943596,1,2025-06-13 12:07:44.875501
20,Female,Divorced,Bachelor's,Employed,9.8,50536.54,4211.38,807.0,4.6,2,5944.8,178.34411331014144,0.042,18059.74,72,Auto,True,156878.1,True,1.7,3,0,Other,Rural,False,0.0,50536.54282577914,1,2025-06-28 12:07:44.875501
47,Male,Single,Bachelor's,Employed,0.4,65714.58,5476.22,603.0,15.7,2,61650.94,1849.52807753343,0.338,20385.16,60,Medical,True,283424.99,True,3.6,1,0,CA,Suburban,True,60813.268499523336,126527.85023691371,1,2023-12-02 12:07:44.875501
41,Male,Married,Advanced,Employed,1.2,10951.07,912.59,803.0,3.2,6,107817.83,3234.534833782547,2.0,39797.39,12,Debt Consolidation,False,0.0,True,4.4,0,0,Other,Urban,True,38968.39556914736,49919.46523006443,1,2025-04-25 12:07:44.875501
26,Female,Single,Bachelor's,Unemployed,1.3,10104.29,842.02,850.0,1.7,4,2645.25,79.35763455138142,0.094,50578.7,84,Auto,False,0.0,True,3.5,1,0,TX,Urban,False,0.0,10104.285232988019,1,2025-04-29 12:07:44.875501
18,Female,Single,Bachelor's,Employed,4.6,84187.29,7015.61,615.0,0.4,1,55814.18,1674.4254731883427,0.239,18175.7,24,Auto,False,0.0,True,14.8,0,0,FL,Rural,False,0.0,84187.29402548555,1,2024-05-29 12:07:44.875501
33,Male,Single,Bachelor's,Employed,4.3,69234.09,5769.51,612.0,33.2,4,25604.51,768.1351521919527,0.133,23548.93,60,Auto,False,0.0,True,2.1,1,0,TX,Urban,False,0.0,69234.08739193298,1,2023-11-22 12:07:44.875501
29,Female,Married,Some College,Employed,1.7,27629.49,2302.46,613.0,3.6,6,42583.65,1277.5095939817695,0.555,7282.49,72,Education,True,91974.01,True,9.4,1,0,PA,Suburban,False,0.0,27629.492263831416,1,2023-09-29 12:07:44.875501
36,Female,Married,Bachelor's,Employed,1.2,53501.72,4458.48,656.0,2.0,4,2888.01,86.64034557642925,0.019,23753.21,12,Other,False,0.0,True,25.8,0,0,CA,Suburban,True,23572.191992859538,77073.91225216261,1,2023-11-12 12:07:44.875501
30,Male,Divorced,Bachelor's,Self-employed,7.2,86867.09,7238.92,614.0,5.4,2,44933.67,1348.0102030629655,0.186,41522.46,84,Debt Consolidation,True,168504.08,True,7.5,0,0,IL,Urban,False,0.0,86867.09248174379,0,2024-03-27 12:07:44.875501
18,Male,Single,Bachelor's,Employed,13.7,30301.45,2525.12,,2.8,2,24589.78,737.6934351990435,0.292,1000.0,72,Auto,True,254128.89,True,0.3,1,0,NY,Urban,False,0.0,30301.4455260041,0,2025-06-29 12:07:44.875501
30,Female,Married,Bachelor's,Employed,0.3,51029.57,4252.46,495.0,2.1,4,17865.33,535.9600280521963,0.126,25277.3,84,Home Improvement,False,0.0,True,0.8,0,0,Other,Rural,True,21910.050243339225,72939.61715610285,1,2024-12-04 12:07:44.875501
31,Female,Married,Some College,Employed,0.7,61386.91,5115.58,596.0,7.7,2,20526.37,615.7911209342282,0.12,35770.36,72,Personal,True,133703.28,True,12.8,1,0,Other,Rural,True,38853.84427817529,100240.75357477297,1,2024-01-16 12:07:44.875501
42,Female,Single,Advanced,Employed,5.1,26140.53,2178.38,682.0,0.6,5,34110.16,1023.3047909385926,0.47,25855.64,12,Auto,True,234440.34,True,3.1,0,0,Other,Urban,False,0.0,26140.529953900703,1,2023-12-10 12:07:44.875501
26,Male,Single,Advanced,Unemployed,8.2,7364.3,613.69,737.0,5.7,4,8832.61,264.9783966000686,0.432,22159.71,60,Medical,True,180066.76,True,3.6,0,0,NC,Suburban,True,31912.884858122394,39277.18910677558,1,2024-08-11 12:07:44.875501
55,Male,Married,Advanced,Employed,7.8,19375.99,1614.67,850.0,3.9,4,71827.8,2154.833944913631,1.335,38147.37,96,Auto,True,83618.85,True,15.1,3,0,Other,Suburban,False,0.0,19375.989629849308,1,2024-01-10 12:07:44.875501
18,Female,Single,Some College,Unemployed,6.4,2801.08,233.42,521.0,6.1,3,9191.11,275.7332070189475,1.181,12868.76,48,Auto,True,228806.77,True,8.6,0,0,PA,Urban,False,0.0,2801.075839958424,0,2023-10-20 12:07:44.875501
50,Male,Single,Bachelor's,Unemployed,10.9,4389.9,365.82,584.0,3.1,1,52405.57,1572.167059292176,2.0,13308.47,84,Home Improvement,False,0.0,True,8.7,0,0,IL,Rural,True,20366.3638882239,24756.26015573649,1,2024-12-22 12:07:44.875501
32,Male,Married,Advanced,Unemployed,1.2,7835.24,652.94,423.0,6.8,2,304.64,9.139076536305895,0.014,1000.0,48,Personal,False,0.0,True,7.8,3,0,CA,Urban,False,0.0,7835.244593068825,0,2023-10-28 12:07:44.875501
45,Female,Single,Bachelor's,Self-employed,0.6,47499.17,3958.26,539.0,0.7,4,62066.75,1862.0024563880427,0.47,29880.17,24,Education,False,0.0,True,7.0,0,0,Other,Suburban,False,0.0,47499.16769383622,1,2024-02-26 12:07:44.875501
35,Male,Married,Bachelor's,Employed,4.8,57762.06,4813.51,473.0,3.8,3,47692.36,1430.7708725462162,0.297,28317.29,84,Auto,True,152303.67,True,9.8,1,0,GA,Rural,False,0.0,57762.06460924133,1,2025-04-16 12:07:44.875501
48,Female,Divorced,Advanced,Unemployed,8.6,4713.21,392.77,597.0,2.2,4,3314.88,99.44637851229169,0.253,16398.03,72,Auto,False,0.0,True,8.4,3,0,Other,Suburban,False,0.0,4713.206841698596,1,2024-11-23 12:07:44.875501
30,Female,Married,Bachelor's,Employed,4.4,43326.43,3610.54,627.0,4.6,1,33382.71,1001.4811868297475,0.277,11595.17,12,Debt Consolidation,True,157383.21,True,0.7,1,0,Other,Urban,False,0.0,43326.43101346666,1,2024-10-15 12:07:44.875501
21,Male,Married,Bachelor's,Employed,16.5,82514.55,6876.21,696.0,4.1,5,11714.72,351.44157137168435,0.051,24288.72,48,Auto,False,0.0,True,1.7,1,0,FL,Urban,False,0.0,82514.55317129528,1,2025-01-27 12:07:44.875501
52,Female,Single,High School,Employed,7.9,21596.35,1799.7,620.0,8.0,0,16337.5,490.1251126748155,0.272,26441.98,12,Debt Consolidation,True,186952.49,True,0.8,0,0,NC,Urban,False,0.0,21596.349148124184,1,2023-10-07 12:07:44.875501
33,Male,Divorced,High School,Employed,6.0,52146.46,4345.54,696.0,7.9,5,1776.48,53.294392297270385,0.012,7036.91,48,Business,True,261847.45,True,11.5,1,0,Other,Urban,False,0.0,52146.46358315495,1,2024-10-02 12:07:44.875501
37,Female,Single,High School,Employed,0.3,39982.98,3331.91,661.0,4.3,2,5974.64,179.23921266127775,0.054,1000.0,60,Debt Consolidation,False,0.0,True,6.3,2,0,Other,Suburban,False,0.0,39982.97783240029,1,2025-08-06 12:07:44.875501
49,Male,Married,Advanced,Employed,0.6,50035.6,4169.63,546.0,1.6,2,76786.21,2303.5863276502196,0.552,1000.0,96,Business,False,0.0,True,23.5,0,0,CA,Suburban,True,49876.53462137499,99912.13870976723,1,2024-11-16 12:07:44.875501
22,Male,Widowed,Bachelor's,Employed,7.7,28214.5,2351.21,481.0,7.0,2,13529.99,405.8998208108945,0.173,3196.57,72,Business,True,113004.21,True,8.9,0,0,Other,Urban,False,0.0,28214.497686977407,1,2024-03-01 12:07:44.875501
42,Female,Married,Bachelor's,Employed,1.1,29782.8,2481.9,708.0,27.2,2,659.38,19.781349602466666,0.008,6916.25,60,Debt Consolidation,True,280093.75,False,0.0,2,0,CA,Urban,False,0.0,29782.80124381999,1,2024-09-03 12:07:44.875501
27,Male,Married,Advanced,Employed,0.1,45795.23,3816.27,814.0,1.6,2,18094.19,542.8255881893709,0.142,23739.87,48,Business,False,0.0,True,18.9,0,0,OH,Suburban,True,37318.66292850068,83113.89228479407,1,2024-04-13 12:07:44.875501
33,Female,Single,Bachelor's,Self-employed,12.1,62038.56,5169.88,850.0,0.6,1,130997.13,3929.9137519838787,0.76,26273.33,60,Auto,True,299934.89,True,23.6,0,0,Other,Urban,False,0.0,62038.563649361844,1,2024-03-16 12:07:44.875501
35,Male,Single,Bachelor's,Employed,11.1,68277.21,5689.77,743.0,2.5,3,10117.41,303.5222580124745,0.053,22480.31,72,Auto,False,0.0,True,6.9,2,0,FL,Suburban,True,39434.80994219737,107712.0219376382,0,2024-06-14 12:07:44.875501
18,Male,Married,Some College,Employed,1.2,39595.69,3299.64,795.0,4.3,5,3805.88,114.1762544570418,0.035,30381.05,96,Education,True,207654.54,True,6.9,3,0,CA,Urban,False,0.0,39595.69332139748,1,2024-06-19 12:07:44.875501
25,Male,Single,Advanced,Employed,7.6,58933.92,4911.16,696.0,2.9,3,25789.27,773.6781904263985,0.158,31012.03,12,Auto,False,0.0,True,6.1,1,0,CA,Suburban,False,0.0,58933.91785106232,1,2024-12-06 12:07:44.875501
51,Male,Married,Some College,Employed,0.2,43488.18,3624.01,680.0,14.4,4,63088.38,1892.6514874541158,0.522,29949.03,72,Auto,True,259631.73,True,0.6,1,0,TX,Urban,False,0.0,43488.17598019851,1,2024-02-06 12:07:44.875501
45,Male,Single,High School,Employed,1.7,47628.44,3969.04,661.0,5.4,0,49001.39,1470.0418095656028,0.37,26336.74,60,Home Improvement,False,0.0,True,10.1,1,0,Other,Urban,False,0.0,47628.44306301966,1,2023-10-12 12:07:44.875501
34,Female,Divorced,Some College,Employed,4.9,56606.45,4717.2,639.0,2.3,2,26749.71,802.4913280983394,0.17,9154.31,24,Business,True,102465.4,False,0.0,1,0,Other,Urban,False,0.0,56606.450745537186,1,2025-05-27 12:07:44.875501
37,Female,Single,Some College,Employed,7.2,20034.62,1669.55,710.0,24.0,5,5088.04,152.6412343506367,0.091,4974.16,48,Other,True,139579.68,True,5.7,2,1,Other,Suburban,False,0.0,20034.621439706738,1,2025-06-02 12:07:44.875501
31,Female,Married,Some College,Employed,0.1,39922.66,3326.89,597.0,1.1,1,38353.61,1150.6082255113324,0.346,16569.05,84,Medical,True,262831.1,True,1.5,0,0,Other,Suburban,False,0.0,39922.65522462039,1,2025-05-30 12:07:44.875501
51,Female,Married,Bachelor's,Employed,2.0,82002.89,6833.57,635.0,1.0,1,43321.51,1299.6452358333922,0.19,42031.24,24,Other,True,173402.9,True,11.7,2,0,FL,Suburban,False,0.0,82002.88838165427,1,2024-05-15 12:07:44.875501
32,Male,Married,Some College,Retired,1.2,8523.94,710.33,532.0,2.3,3,47352.74,1420.5822926460414,2.0,60163.18,72,Business,True,183433.07,True,15.8,0,0,IL,Suburban,False,0.0,8523.93633321633,1,2025-06-30 12:07:44.875501
37,Female,Single,Bachelor's,Employed,33.5,56634.88,4719.57,697.0,0.6,0,12935.4,388.0621045781936,0.082,33358.31,60,Auto,True,113429.91,True,11.5,0,0,MI,Urban,True,17054.23091525914,73689.11450513624,1,2024-07-05 12:07:44.875501
48,Male,Married,High School,Self-employed,5.6,44719.8,3726.65,554.0,11.1,4,13142.52,394.275463484255,0.106,30368.86,48,Debt Consolidation,True,232402.52,True,1.7,1,0,PA,Suburban,True,68714.41353793061,113434.20866503242,1,2025-01-29 12:07:44.875501
25,Female,Single,High School,Employed,2.6,30933.19,2577.77,653.0,3.0,5,4215.11,126.45344438609,0.049,41004.56,48,Medical,True,208336.28,True,1.7,1,0,Other,Urban,True,47157.7383408364,78090.92890185061,1,2024-11-01 12:07:44.875501
53,Male,Single,Bachelor's,Employed,0.4,89997.22,7499.77,700.0,10.5,1,37035.66,1111.069737944238,0.148,47696.45,12,Auto,False,0.0,False,0.0,0,0,Other,Suburban,False,0.0,89997.21832295388,1,2025-03-23 12:07:44.875501
18,Female,Single,Advanced,Retired,4.6,26383.09,2198.59,708.0,11.5,3,33411.54,1002.3463441535138,0.456,11166.73,12,Home Improvement,True,299035.94,True,1.2,0,0,Other,Suburban,True,42140.94111995427,68524.03353218017,1,2025-01-09 12:07:44.875501
54,Female,Married,Advanced,Self-employed,5.1,125147.73,10428.98,727.0,2.2,3,2627.06,78.81184410812999,0.008,68545.51,96,Education,True,235896.21,True,8.1,1,0,Other,Suburban,False,0.0,125147.7262446626,1,2023-11-08 12:07:44.875501
30,Female,Single,Advanced,Employed,8.5,65146.31,5428.86,628.0,5.8,3,508.49,15.254757643607446,0.003,48818.71,60,Home Improvement,True,106171.81,True,8.6,2,0,Other,Urban,False,0.0,65146.30733635466,1,2023-12-05 12:07:44.875501
32,Female,Widowed,Bachelor's,Employed,1.7,65125.63,5427.14,698.0,5.9,5,75768.41,2273.0522630242217,0.419,4502.74,84,Personal,False,0.0,True,30.1,0,0,NY,Suburban,False,0.0,65125.6295649901,1,2024-06-19 12:07:44.875501
18,Female,Married,Bachelor's,Employed,19.9,42301.13,3525.09,601.0,16.4,1,435.48,13.064435145298285,0.004,10022.75,12,Debt Consolidation,True,258463.23,True,3.3,0,0,Other,Rural,True,45537.26898133499,87838.39578494143,1,2024-10-03 12:07:44.875501
29,Female,Single,Bachelor's,Employed,2.9,42545.94,3545.49,452.0,0.2,5,24761.8,742.8540150202775,0.21,67253.61,84,Auto,True,209609.48,True,9.1,1,0,Other,Urban,False,0.0,42545.939143449425,1,2024-01-25 12:07:44.875501
22,Male,Married,Bachelor's,Employed,1.8,64005.65,5333.8,703.0,3.0,6,15112.0,453.3599535902481,0.085,40552.44,12,Auto,True,340100.92,True,4.8,1,0,Other,Urban,False,0.0,64005.64566547493,1,2024-11-09 12:07:44.875501
27,Male,Divorced,High School,Self-employed,2.1,56211.79,4684.32,679.0,17.1,3,37560.99,1126.8295745362198,0.241,16042.3,24,Education,False,0.0,True,1.2,1,0,Other,Urban,False,0.0,56211.791186564944,1,2024-03-29 12:07:44.875501
